to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
questbook,1522.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Questbook"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x45755F5e7d3b1cdB1AaF1Fe786c415e47Bed2f43"", ""token_amount"": 1015.0, ""token_unit"": ""OP""}"
radicalxchange,106482.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""RadicalxChange"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x3945D766185E2264900C84faC10958B3619C2bD4"", ""token_amount"": 70988.0, ""token_unit"": ""OP""}"
rareskills,12673.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""RareSkills"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x4879DF2Ba195a69C178133F44E278c0f64797Ca5"", ""token_amount"": 8449.0, ""token_unit"": ""OP""}"
remix-ethereum,227514.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Remix Project"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x2ba1aebA3fBd69aa74944F17326Bfdc229fD986E"", ""token_amount"": 151676.0, ""token_unit"": ""OP""}"
revoke-cash,110235.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Revoke.cash"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xe126b3E5d052f1F575828f61fEBA4f4f2603652a"", ""token_amount"": 73490.0, ""token_unit"": ""OP""}"
revolte-pgrandne,4201.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Revolte"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xAC4DDaf8FBfFba0f1e8c7619720335FD4f03EaCD"", ""token_amount"": 2801.0, ""token_unit"": ""OP""}"
rigo-block,1392.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Rigoblock"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x080f08076e8EAdC66006C3CbFEd28a34918A1fA6"", ""token_amount"": 928.0, ""token_unit"": ""OP""}"
rotki,217909.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""rotki"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x9531C059098e3d194fF87FebB587aB07B30B1306"", ""token_amount"": 145273.0, ""token_unit"": ""OP""}"
safe-global,179376.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Safe (previously Gnosis Safe)"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x9F87C1aCaF3Afc6a5557c58284D9F8609470b571"", ""token_amount"": 119584.0, ""token_unit"": ""OP""}"
scopelift,28585.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Flexible Voting"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x8f5906963Ae276E1631EFA8Ff1a9CaE6499EC5E3"", ""token_amount"": 19057.0, ""token_unit"": ""OP""}"
scopelift,51267.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Umbra"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x5C04E7808455ee0e22c2773328C151d0DD79dC62"", ""token_amount"": 34178.0, ""token_unit"": ""OP""}"
scryprotocol,7987.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Scry"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x9D31e30003f253563Ff108BC60B16Fdf2c93abb5"", ""token_amount"": 5325.0, ""token_unit"": ""OP""}"
slither-crytic,58389.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Slither"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xA6826463a53bBe3d673f7e61E94a6099581FfC7d"", ""token_amount"": 38926.0, ""token_unit"": ""OP""}"
smallbraingames,42391.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Small Brain Games"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xc152Cc22488f1383E675f5738dF9a4244fB113a5"", ""token_amount"": 28261.0, ""token_unit"": ""OP""}"
snapshot-labs,218548.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Snapshot"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xf9551c66995eD3Ff9bb05C9Fd7ff148Bd75dc99a"", ""token_amount"": 145699.0, ""token_unit"": ""OP""}"
snekmate,72121.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""\ud83d\udc0d snekmate"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x07bF3CDA34aA78d92949bbDce31520714AB5b228"", ""token_amount"": 48081.0, ""token_unit"": ""OP""}"
solady-vectorized,67528.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Solady"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x1F5D295778796a8b9f29600A585Ab73D452AcB1c"", ""token_amount"": 45019.0, ""token_unit"": ""OP""}"
solhint-protofire,34459.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Solhint"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x5fC34D03cFdf145Db5f3c5B5558e39a4164AAa30"", ""token_amount"": 22973.0, ""token_unit"": ""OP""}"
solidity-ethereum,326074.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Solidity"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x151EF20A3ADe1CC1161391594f8a32461389a54e"", ""token_amount"": 217383.0, ""token_unit"": ""OP""}"
sourcify-ethereum,46116.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Sourcify"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xAA6042aa65eb93C6439cDaeBC27B3bd09c5DFe94"", ""token_amount"": 30744.0, ""token_unit"": ""OP""}"
sphinx-chugsplash,41952.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""ChugSplash"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x4856e043a1F2CAA8aCEfd076328b4981Aca91000"", ""token_amount"": 27968.0, ""token_unit"": ""OP""}"
synthetix,137830.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Synpress"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xd35E119782059A27FEAd4EddA8B555f393650BC8"", ""token_amount"": 91887.0, ""token_unit"": ""OP""}"
teku-consensys,117300.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Teku"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xFF7B65dDc2Ffb7f6AC527b4C2F048946B3A5eaF3"", ""token_amount"": 78200.0, ""token_unit"": ""OP""}"
trueblocks,107800.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""TrueBlocks"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xf503017D7baF7FBC0fff7492b751025c6A78179b"", ""token_amount"": 71867.0, ""token_unit"": ""OP""}"
turbo-eth,27408.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""\u26a1\ufe0fTurboETH - Web3 Build System"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x761d584f1C2d43cBc3F42ECd739701a36dFFAa31"", ""token_amount"": 18272.0, ""token_unit"": ""OP""}"
usecannon,135361.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Cannon"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x07Aeeb7E544A070a2553e142828fb30c214a1F86"", ""token_amount"": 90241.0, ""token_unit"": ""OP""}"
velodrome,1654.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Sugar"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x892Ff98a46e5bd141E2D12618f4B2Fe6284debac"", ""token_amount"": 1103.0, ""token_unit"": ""OP""}"
voteagora,152988.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Agora"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xFdFC6E1BbEc01288447222fC8F1AEE55a7C72b7B"", ""token_amount"": 101992.0, ""token_unit"": ""OP""}"
vyperlang,202839.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Vyper"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xAbfA48BCc0F96Fc70be7a4156b0a74Ea350167fD"", ""token_amount"": 135226.0, ""token_unit"": ""OP""}"
wakeuplabs,16993.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""WakeUp Labs"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xab4f5A7fcd1Bb66C8c5f01bB77F6142759f46107"", ""token_amount"": 11329.0, ""token_unit"": ""OP""}"
web3j,29677.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Web3j"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xe8a17e2f1bd4bFcBfBecb8a90be08780949a0cac"", ""token_amount"": 19785.0, ""token_unit"": ""OP""}"
weekinethnews,182550.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Week in Ethereum News"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x13ebd3443fa5575F0Eb173e323D8419F7452CfB1"", ""token_amount"": 121700.0, ""token_unit"": ""OP""}"
wevm,234694.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""wagmi"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xd2135CfB216b74109775236E36d4b433F1DF507B"", ""token_amount"": 156463.0, ""token_unit"": ""OP""}"
wighawag,93973.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""hardhat-deploy"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xF78cD306b23031dE9E739A5BcDE61764e82AD5eF"", ""token_amount"": 62649.0, ""token_unit"": ""OP""}"
womenbiz,31602.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Women Biz - Optimism education"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x0693401dF5CbAE158be6bbAdDD69d52283a8076E"", ""token_amount"": 21068.0, ""token_unit"": ""OP""}"
wp-rainbow-davisshaver,13842.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""RainbowKit Login for WordPress"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x0F9Bd2a9E0D30f121c525DB5419A07b08Fce8440"", ""token_amount"": 9228.0, ""token_unit"": ""OP""}"
wtfacademy,29128.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""WTF Academy"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x25df6DA2f4e5C178DdFF45038378C0b08E0Bce54"", ""token_amount"": 19419.0, ""token_unit"": ""OP""}"
xkcp,94257.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Keccak hashing"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xD06CaC3a900Dd34FE9CCd32F15DCC75E2423b816"", ""token_amount"": 62838.0, ""token_unit"": ""OP""}"
zenbiteth,2304.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Eneagon by zenbit.eth"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x04cc6b487566B1C821bEa04d7ac0d23CEDe05cC9"", ""token_amount"": 1536.0, ""token_unit"": ""OP""}"
,20653.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Apetimism Launchpad"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x2117085E7e4eE35825A9C71bbE46AAd8c01789f3"", ""token_amount"": 13769.0, ""token_unit"": ""OP""}"
,6756.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Basic course in crypto literacy"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xff95a2f9bf8fe8019d1f705B5b1e3cb8a8F223C0"", ""token_amount"": 4504.0, ""token_unit"": ""OP""}"
,4194.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Big Sybil'or"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x8B93910594e2a09c30D7e97883f6d35d8772801d"", ""token_amount"": 2796.0, ""token_unit"": ""OP""}"
,9534.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Blocktrend (\u5340\u584a\u52e2)"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x36F322fC85B24aB13263CFE9217B28f8E2b38381"", ""token_amount"": 6356.0, ""token_unit"": ""OP""}"
,6163.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Bored Town"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x6fF5723435b7dfC2371B57Fb5cB4c373E5995C78"", ""token_amount"": 4109.0, ""token_unit"": ""OP""}"
,95860.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Cryptocurrency and Friends"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xEc087478B0bC2F1a18Ff01717e381f44B791114A"", ""token_amount"": 63907.0, ""token_unit"": ""OP""}"
,16399.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Cryptoversidad"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x281BA4E9B7e28982d6CB53EE3836865f1453e12F"", ""token_amount"": 10933.0, ""token_unit"": ""OP""}"
,9606.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""DeFi Library"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x4e3D9399C28c724293dd545225Ec843Ac4c9e953"", ""token_amount"": 6404.0, ""token_unit"": ""OP""}"
,17173.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Duniversity (Dune Education)"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xAA857AC645733FbF3105b0406417d35BA1576ff8"", ""token_amount"": 11449.0, ""token_unit"": ""OP""}"
,293512.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""EIP4844 collection"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/eip-4844"", ""token_amount"": 195675.0, ""token_unit"": ""OP""}"
,23604.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""ETHEREUM M\u00c9XICO"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xC0aC93ABb5539769Edac951D9EbD5BCbFB854b0f"", ""token_amount"": 15736.0, ""token_unit"": ""OP""}"
,14865.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Espacio Cripto"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xcE36608441F24E2d5642932F2A511D98BBBC06A9"", ""token_amount"": 9910.0, ""token_unit"": ""OP""}"
,23661.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Fire"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x57B02589d6e24203FC43e442ce9A4803E290293b"", ""token_amount"": 15774.0, ""token_unit"": ""OP""}"
,215262.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Goerli"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/goerli"", ""token_amount"": 143508.0, ""token_unit"": ""OP""}"
,37321.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""H.E.R. DAO LATAM"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x1F9E7984eDdb135ab6D6f354E229970bB332dCC4"", ""token_amount"": 24881.0, ""token_unit"": ""OP""}"
,41412.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Jrocki - YouTube & Podcast"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xFC10A71B1E7974401D840fd15ceBf08Ed7E115Cc"", ""token_amount"": 27608.0, ""token_unit"": ""OP""}"
,5136.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Launchifi"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x64249ED5Ef7a004d268A508092851e987482a175"", ""token_amount"": 3424.0, ""token_unit"": ""OP""}"
,34017.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Layer 2 Weekly Roundup"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x24b0529c7226AE66968B9A8b521b266A2cA4a898"", ""token_amount"": 22678.0, ""token_unit"": ""OP""}"
,4866.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""MarcoV (Optimism Dashboards)"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x283266045Ab2aB0793a62CADC21D55f685636Ae0"", ""token_amount"": 3244.0, ""token_unit"": ""OP""}"
,4290.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""MetricsDAO"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x4c6E3610a222E4518cc7ef3d8826Ee8640995c5C"", ""token_amount"": 2860.0, ""token_unit"": ""OP""}"
,283500.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Monorepo Dependencies Collection"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/monorepo-dependencies"", ""token_amount"": 189000.0, ""token_unit"": ""OP""}"
,3223.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""OAYC"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x81B7E9d8409B857D70aD14073E785c486945CaF4"", ""token_amount"": 2149.0, ""token_unit"": ""OP""}"
,19753.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""OP Dashboards  by Springzhang"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xdbE38D1d3631a04875d3FAd945D0dFcb2C20f91c"", ""token_amount"": 13169.0, ""token_unit"": ""OP""}"
,3928.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Odos"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xF86BaD4E03D731de4d67B4f3943743f0B4C2084c"", ""token_amount"": 2619.0, ""token_unit"": ""OP""}"
,12910.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""OptiChads"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x10850762bAc0dc6660630c1EfFe188A7cbFDdc88"", ""token_amount"": 8607.0, ""token_unit"": ""OP""}"
,78361.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Optimism Ambassador collection"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/ambassadors"", ""token_amount"": 52241.0, ""token_unit"": ""OP""}"
,2794.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Optimism Cult Merch"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x59E6Ca75DFb201BAFF565303CA52A3113DD6F223"", ""token_amount"": 1863.0, ""token_unit"": ""OP""}"
,22809.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Optimism FM"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x09c41efc1C7E2C2A11Bb153eF39AFFeaFf2CeDcD"", ""token_amount"": 15206.0, ""token_unit"": ""OP""}"
,68989.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Optimism en Espa\u00f1ol"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x61d10BFDa1aa5010795985FD9a49F21Fb7570982"", ""token_amount"": 45993.0, ""token_unit"": ""OP""}"
,7984.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""OptimismArabia"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x6e4E55A49a8C8938BD8D8668E18DE95962740Fe1"", ""token_amount"": 5323.0, ""token_unit"": ""OP""}"
,3216.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""OptimismGuru"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x8E72a24221517E51502f20f387415a06b27A5b51"", ""token_amount"": 2144.0, ""token_unit"": ""OP""}"
,891.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Ospace"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x941D8Cd7378432Bc4952bA0Dcc9e120C18C92975"", ""token_amount"": 594.0, ""token_unit"": ""OP""}"
,3103.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Perpetuals Dune Abstraction"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x08290908a251119a1C75bb9C36A7A41e9BF2f1E3"", ""token_amount"": 2069.0, ""token_unit"": ""OP""}"
,148236.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Polynya"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x429F9aDA43e9F345CbB85EC88681BB70Df808892"", ""token_amount"": 98824.0, ""token_unit"": ""OP""}"
,23598.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Proof of Integrity"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xf21b24E6D87C7e5dEC3e419551829F6B39dBB807"", ""token_amount"": 15732.0, ""token_unit"": ""OP""}"
,3829.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""RockX"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x56262562506967a08Bf60a5aC5a5cEEAc02BECD2"", ""token_amount"": 2553.0, ""token_unit"": ""OP""}"
,22993.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Rollup Economics Dashboard"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x701E37643DADa13DE79e66A74E7d6187FC48faD2"", ""token_amount"": 15329.0, ""token_unit"": ""OP""}"
,82593.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""SEED LATAM (formerly DeFi LATAM)"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xbe0fc34488CaA2766C3225B56ade0c1E409c0De7"", ""token_amount"": 55062.0, ""token_unit"": ""OP""}"
,140526.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Support NERDs collection"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/support-nerds"", ""token_amount"": 93684.0, ""token_unit"": ""OP""}"
,86347.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""TE Academy"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x3b067Af83F540cB827825a6Ee5480441a4237E77"", ""token_amount"": 57565.0, ""token_unit"": ""OP""}"
,28821.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""The Optimistic Series"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x03143EE031AA7bD7b6846750d066A27f18D39edd"", ""token_amount"": 19214.0, ""token_unit"": ""OP""}"
,1087.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Thumbs Up Finance"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x4d85e4F760fb58E380f02657AE5Aafb8bd010601"", ""token_amount"": 725.0, ""token_unit"": ""OP""}"
,38932.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Token Terminal"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xeB67e286faf667A047e435EC90107122b0bC2C01"", ""token_amount"": 25955.0, ""token_unit"": ""OP""}"
,128485.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Translators Collection"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/translators"", ""token_amount"": 85657.0, ""token_unit"": ""OP""}"
,14485.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Web3 Data Degens"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x2Ae8c972fB2E6c00ddED8986E2dc672ED190DA06"", ""token_amount"": 9657.0, ""token_unit"": ""OP""}"
,16102.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Web3beach"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0xEFEdaf9c07E6eB56BB8F82f30018e4461B1c5F4c"", ""token_amount"": 10735.0, ""token_unit"": ""OP""}"
,97584.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""Where has the OP Gone?"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x4f41877773e44F2275dA1942FEe898556821bf66"", ""token_amount"": 65056.0, ""token_unit"": ""OP""}"
,282861.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""ZachXBT"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x9D727911B54C455B0071A7B682FcF4Bc444B5596"", ""token_amount"": 188574.0, ""token_unit"": ""OP""}"
,41689.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""Zapper"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x7f9D4208D404d86396F856C4f3db0195bB677f17"", ""token_amount"": 27793.0, ""token_unit"": ""OP""}"
,6567.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""cp0x"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x6f9BB7e454f5B3eb2310343f0E99269dC2BB8A1d"", ""token_amount"": 4378.0, ""token_unit"": ""OP""}"
,47223.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""diligit"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x25a2dF1d1310da75e8BC115cc797673E777B7e27"", ""token_amount"": 31482.0, ""token_unit"": ""OP""}"
,15195.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""donnoh"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x33D66941465ac776C38096cb1bc496C673aE7390"", ""token_amount"": 10130.0, ""token_unit"": ""OP""}"
,8350.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""jordanmmck"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x2B1Bfc5dCD4E21CeAA5F512e350b00c585dAE894"", ""token_amount"": 5567.0, ""token_unit"": ""OP""}"
,3066.0,2023-04-01,optimism,retropgf2,"{""application_name"": ""raise_exception (rotate.eth)"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x400aBc3DAE98Ec5aEEF2681b40D4CEd0A5aff934"", ""token_amount"": 2044.0, ""token_unit"": ""OP""}"
,30571.5,2023-04-01,optimism,retropgf2,"{""application_name"": ""thesleeper.eth Thai OP contents"", ""application_url"": ""https://app.optimism.io/retropgf-discovery/0x00409fC839a2Ec2e6d12305423d37Cd011279C09"", ""token_amount"": 20381.0, ""token_unit"": ""OP""}"
