to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
cannon-rs-badboilabs,166957.21,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Cannon-rs"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x0318efeb0360dac86e7d00df462f98e5b43b359cf6bc4f54ef857ea79d33ff0b"", ""token_amount"": 47702.06, ""token_unit"": ""OP""}"
chainpatrol,173913.74,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""ChainPatrol - Real Time Security protecting the OP Collective"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x39be80ba67dcdc408202dce1462a12ef64cf5454f3b227f750d09c01c82918f9"", ""token_amount"": 49689.64, ""token_unit"": ""OP""}"
charmverse,382610.23500000004,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""CharmVerse"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x6b71f6d6aa0190ee949d08c706f772a90e600cc55972287fdb74cbafc2ba099e"", ""token_amount"": 109317.21, ""token_unit"": ""OP""}"
chronicleprotocol,173913.74,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Chronicle Labs"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x4f900f5b3f1521b7bbb2c2d1da5ebee6975fa0739aacb003d466f655eed324ae"", ""token_amount"": 49689.64, ""token_unit"": ""OP""}"
cliqueofficial,173913.74,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Clique"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xa9260589617014351c0138126f203c9dbb72d5983bfd9aa48c7e312764d85097"", ""token_amount"": 49689.64, ""token_unit"": ""OP""}"
coinpassport,0.0,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Coinpassport"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x8c296435286bd1a2116dfe41c1323e27361af7931b007457bc5b754cfb6fdc55"", ""token_amount"": 0.0, ""token_unit"": ""OP""}"
commons-stack,243479.25,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Commons Stack"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xe3e819b9059115915280be91f45afb951f907e7ba9208cb9f979bc0d1e58a45e"", ""token_amount"": 69565.5, ""token_unit"": ""OP""}"
commonsbuild,208696.495,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Token Engineering Commons"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xfa0bb32edc38f3704e38dfa2af33310fed14f3a90928143c688643342b7f3466"", ""token_amount"": 59627.57, ""token_unit"": ""OP""}"
concrete-geth-therealbytes,256383.88999999998,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Paco Bytes"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x43a3dfdedf7dc7ba761c2c6c39f1ff92749ec592bdaa818dd15faf42f53d0401"", ""token_amount"": 73252.54, ""token_unit"": ""OP""}"
coordinape,347827.48,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Coordinape"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xcec7aea98b44a9e53c771a33664e9349c0cfd6d9bb769a40c2acb8baf1a3beb1"", ""token_amount"": 99379.28, ""token_unit"": ""OP""}"
copin-protocol,97391.7,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Copin.io"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x2f13f29404a2aa8725336f24fcda2eadd5f15ef510db6063b5b0e5b49968c40d"", ""token_amount"": 27826.2, ""token_unit"": ""OP""}"
covalenthq,173913.74,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""Covalent"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0xc3606287e34909a0402a4d95c142bfc460cacdcff60474f514e4e33f653ede76"", ""token_amount"": 49689.64, ""token_unit"": ""OP""}"
crate-crypto,173913.74,2024-01-01,optimism_foundation,retropgf3,"{""application_name"": ""crate crypto"", ""application_url"": ""https://vote.optimism.io/retropgf/3/application/0x38f7def3a807b2947526a64a1b56f99589c84ff90a3144e1628218569fd66cf2"", ""token_amount"": 49689.64, ""token_unit"": ""OP""}"
